Reference;Planet name;Column 3
2578;Saint-Exupery;"Saint-Exup&#233;ry"
14543;Sajigawasuiseki;Sajigawasuiseki
10823;Sakaguchi;Sakaguchi
7221;Sallaba;Sallaba
36614;Saltis;Saltis
29672;Salvo;Salvo
13667;Samthurman;Samthurman
7481;San;Marcello
2745;San;Martin
32080;Sanashareef;Sanashareef
105211;Sanden;Sanden
4006;Sandler;Sandler
20537;Sandraderosa;Sandraderosa
5081;Sanguin;Sanguin
29783;Sanjanarane;Sanjanarane
38203;Sanner;Sanner
58466;Santoka;Santoka
152226;Saracole;Saracole
34237;Sarahgao;Sarahgao
12512;Split;Split
78310;Spoto;Spoto
129811;Stacyoliver;Stacyoliver
19208;Starrfield;Starrfield
8943;Stefanozavka;Stefanozavka
20631;Stefuller;Stefuller
250526;Steinerzsuzsanna;Steinerzsuzsanna
1681;Steinmetz;Steinmetz
29832;Steinwehr;Steinwehr
97069;Stek;Stek
21433;Stekramer;Stekramer
10553;Stenkumla;Stenkumla
134039;Stephaniebarnes;Stephaniebarnes
31907;Wongsumming;Wongsumming
1660;Wood;Wood
7549;Woodard;Woodard
28785;Woodjohn;Woodjohn
9742;Worpswede;Worpswede
690;Wratislavia;Wratislavia
56088;Wuheng;Wuheng
26323;Wuqijin;Wuqijin
29220;Xavierbaptista;Xavierbaptista
14526;Xenocrates;Xenocrates
33684;Xiaomichael;Xiaomichael
142020;Xinghaishiyan;Xinghaishiyan
2336;Xinjiang;Xinjiang
21313;Xiuyanyu;Xiuyanyu
2344;Xizang;Xizang
1475;Yalta;Yalta
3786;Yamada;Yamada
15841;Yamaguchi;Yamaguchi
2249;Yamamoto;Yamamoto
23644;Yamaneko;Yamaneko
12866;Yanamadala;Yanamadala
46643;Yanase;Yanase
19664;Yancey;Yancey
3470;Yaronika;Yaronika
11974;Yasuhidefujita;Yasuhidefujita
4033;Yatsugatake;Yatsugatake
52344;Yehudimenuhin;Yehudimenuhin
2843;Yeti;Yeti
32107;Ylitalo;Ylitalo
20522;Yogeshwar;Yogeshwar
13529;Yokaboshi;Yokaboshi
7136;Yokohasuo;Yokohasuo
11794;Yokokebukawa;Yokokebukawa
7261;Yokootakeo;Yokootakeo
6155;Yokosugano;Yokosugano
6649;Yokotatakao;Yokotatakao
11987;Yonematsu;Yonematsu
8904;Yoshihara;Yoshihara
5237;Yoshikawa;Yoshikawa
4670;Yoshinogawa;Yoshinogawa
30448;Yoshiomoriyama;Yoshiomoriyama
7300;Yoshisada;Yoshisada
21826;Youjiazhong;Youjiazhong
1554;Yugoslavia;Yugoslavia
9848;Yugra;Yugra
37392;Yukiniall;Yukiniall
30509;Yukitrippel;Yukitrippel
2230;Yunnan;Yunnan
20853;Yunxiangchu;Yunxiangchu
79333;Yusaku;Yusaku
185546;Yushan;Yushan
30028;Yushihomma;Yushihomma
16790;Yuuzou;Yuuzou
25903;Yuvalcalev;Yuvalcalev
10837;Yuyakekoyake;Yuyakekoyake
20265;Yuyinchen;Yuyinchen
19585;Zachopkins;Zachopkins
7860;Zahnle;Zahnle
421;Zahringia;"Z&#228;hringia"
5047;Zanda;Zanda
14568;Zanotta;Zanotta
69496;Zaoryuzan;Zaoryuzan
2813;Zappala;"Zappal&#224;"
30081;Zarinrahman;Zarinrahman
9150;Zavolokin;Zavolokin
246164;Zdvyzhensk;Zdvyzhensk
29984;Zefferer;Zefferer
9711;Zeletava;"&#381;eletava"
3042;Zelinsky;Zelinsky
2411;Zellner;Zellner
7811;Zhaojiuzhang;Zhaojiuzhang
12421;Zhenya;Zhenya
1734;Zhongolovich;Zhongolovich
26087;Zhuravleva;Zhuravleva
3951;Zichichi;Zichichi
689;Zita;Zita
6030;Zolensky;Zolensky
7003;Zoyamironova;Zoyamironova
49187;Zucchini;Zucchini
475802;Zurek;Zurek
9663;Zwin;Zwin
9133;d'Arrest;d'Arrest
44039;de;Sahagun
20103;de;Vico
12059;du;Chatelet
10441;van;Rijckevorsel
3098;van;Sprang
1965;van;de
10753;van;de
10963;van;der
10966;van;der
10762;von;Laue
12799;von;Suttner
8870;von;Zeipel
4744;Rovereto;Rovereto
7700;Rote;Kapelle
5360;Rozhdestvenskij;Rozhdestvenskij
6133;Royaldutchastro;Royaldutchastro
6267;Rozhen;Rozhen
4286;Rubtsov;Rubtsov
5888;Ruders;Ruders
17086;Ruima;Ruima
5139;Rumoi;Rumoi
69311;Russ;Russ
9326;Ruta;Ruta
13162;Ryokkochigaku;Ryokkochigaku
6031;Ryokan;Ryokan
4692;SIMBAD;SIMBAD
20893;Rosymccloskey;Rosymccloskey
20595;Ryanwisnoski;Ryanwisnoski
22890;Ruthaellis;Ruthaellis
34159;Ryanthorpe;Ryanthorpe
28894;Ryanchung;Ryanchung
20794;Ryanolson;Ryanolson
283786;Rutebeuf;Rutebeuf
14815;Rutberg;Rutberg
4083;Jody;Jody
15438;Joegotobed;Joegotobed
15076;Joellewis;Joellewis
12867;Joeloic;"Jo&#235;lo&#239;c"
7656;Joemontani;Joemontani
16266;Johconnell;Johconnell
213771;Johndee;Johndee
20314;Johnharrison;Johnharrison
9695;Johnheise;Johnheise
21529;Johnjames;Johnjames
25294;Johnlaberee;Johnlaberee
90383;Johnloiacono;Johnloiacono
6092;Johnmason;Johnmason
7063;Johnmichell;Johnmichell
6906;Johnmills;Johnmills
3252;Johnny;Johnny
17220;Johnpenna;Johnpenna
7290;Johnrather;Johnrather
14700;Johnreid;Johnreid
90463;Johnrichard;Johnrichard
27194;Jonathanli;Jonathanli
24297;Jonbach;Jonbach
17842;Jorgegarcia;Jorgegarcia
286842;Joris;Joris
471926;Jormungandr;"J&#246;rmungandr"
19496;Josephbarone;Josephbarone
25432;Josepherli;Josepherli
32311;Josephineyu;Josephineyu
18379;Josevandam;"Jos&#233;vandam"
33575;Joshuajacob;Joshuajacob
25025;Joshuavo;Joshuavo
5418;Joyce;Joyce
24509;Joycechai;Joycechai
251627;Joyceearl;Joyceearl
32522;Judiepersons;Judiepersons
239046;Judysyd;Judysyd
1248;Jugurtha;Jugurtha
9447;Julesbordet;Julesbordet
18176;Julianhong;Julianhong
9925;Juliehoskin;Juliehoskin
22477;Julimacoraor;Julimacoraor
5996;Julioangel;Julioangel
263255;Jultayu;Jultayu
13533;Junili;Junili
10182;Junkobiwaki;Junkobiwaki
8724;Junkoehara;Junkoehara
8941;Junsaito;Junsaito
5778;Jurafrance;Jurafrance
4388;Jurgenstock;"J&#252;rgenstock"
269;Justitia;Justitia
22079;Kabinoff;Kabinoff
7461;Kachmokiam;Kachmokiam
5195;Kaendler;Kaendler
266622;Malna;"M&#225;lna"
79889;Maloka;Maloka
149573;Mamorudoi;Mamorudoi
6193;Manabe;Manabe
15460;Manca;Manca
14057;Manfredstoll;Manfredstoll
17460;Mang;Mang
12163;Manilius;Manilius
79138;Mansfeld;Mansfeld
385446;Manwe;"Manw&#235;"
20420;Marashwhitman;Marashwhitman
565;Marbachia;Marbachia
11239;Marcgraf;Marcgraf
55196;Marchini;Marchini
3791;Marci;Marci
10471;Marciniak;Marciniak
22579;Marcyeager;Marcyeager
26422;Marekbuchman;Marekbuchman
13449;Margaretgarland;Margaretgarland
156631;Margitan;Margitan
25457;Mariannamao;Mariannamao
20634;Marichardson;Marichardson
2144;Marietta;Marietta
12931;Mario;Mario
210350;Mariolisa;Mariolisa
16750;Marisandoz;Marisandoz
134178;Markchodas;Markchodas
4302;Markeev;Markeev
243516;Marklarsen;Marklarsen
12859;Marlamoore;Marlamoore
175152;Marthafarkas;Marthafarkas
12343;Martinbeech;Martinbeech
314808;Martindutertre;Martindutertre
8152;Martinlee;Martinlee
34000;Martinmatl;Martinmatl
12136;Martinryle;Martinryle
43924;Martoni;Martoni
2376;Martynov;Martynov
28801;Maryanderson;Maryanderson
10736;Marybruck;"Marybr&#252;ck"
98825;Maryellen;Maryellen
20450;Marymohammed;Marymohammed
24827;Maryphil;Maryphil
84926;Marywalker;Marywalker
26259;Marzigliano;Marzigliano
13553;Masaakikoyama;Masaakikoyama
9414;Masamimurakami;Masamimurakami
25099;Mashinskiy;Mashinskiy
15691;Maslov;Maslov
8449;Maslovets;Maslovets
8041;Masumoto;Masumoto
8355;Masuo;Masuo
2685;Masursky;Masursky
2680;Mateo;Mateo
454;Mathesis;Mathesis
15739;Matsukuma;Matsukuma
6660;Matsumoto;Matsumoto
9573;Matsumotomas;Matsumotomas
9105;Matsumura;Matsumura
129173;Mattgoman;Mattgoman
24224;Matthewdavis;Matthewdavis
90461;Matthewgraham;Matthewgraham
15030;Matthewkroll;Matthewkroll
28521;Mattmcintyre;Mattmcintyre
7298;Matudaira-gou;Matudaira-gou
28165;Bayanmashat;Bayanmashat
18611;Baudelaire;Baudelaire
9699;Baumhauer;Baumhauer
8502;Bauhaus;Bauhaus
17770;Baume;"Baum&#233;"
20405;Barryburke;Barryburke
4132;Bartok;"Bart&#243;k"
19395;Barrera;Barrera
16459;Barth;Barth
26795;Basilashvili;Basilashvili
3991;Basilevsky;Basilevsky
21937;Basheehan;Basheehan
441;Bathilde;Bathilde
1784;Benguella;Benguella
7333;Bec-Borsenberger;Bec-Borsenberger
17102;Begzhigitova;Begzhigitova
68325;Begues;Begues
12149;Begas;Begas
28103;Benmcpheron;Benmcpheron
8978;Barbatus;Barbatus
15466;Barlow;Barlow
7294;Barbaraakey;Barbaraakey
10091;Bandaisan;Bandaisan
10463;Bannister;Bannister
5610;Balster;Balster
13956;Banks;Banks
11764;Benbaillaud;Benbaillaud
5694;Berenyi;"Ber&#233;nyi"
28601;Benton;Benton
25657;Berkowitz;Berkowitz
27657;Berkhey;Berkhey
69288;Berlioz;Berlioz
42492;Bruggenthies;"Br&#252;ggenthies"
6055;Brunelleschi;Brunelleschi
79354;Brundibar;"Brundib&#225;r"
9664;Brueghel;Brueghel
10943;Brunier;Brunier
290;Bruna;Bruna
300221;Brucebills;Brucebills
18766;Broderick;Broderick
17965;Brodersen;Brodersen
3385;Bronnina;Bronnina
27491;Broksas;Broksas
19563;Brzezinska;Brzezinska
8829;Buczkowski;Buczkowski
2524;Budovicium;Budovicium
8166;Buczynski;Buczynski
338;Budrosa;Budrosa
291855;Calabrocorrado;"Calabr&#242;corrado"
7092;Cadmus;Cadmus
20772;Brittajones;Brittajones
31580;Bridgetoei;Bridgetoei
22545;Brittrusso;Brittrusso
521;Brixia;Brixia
28750;Brennawallin;Brennawallin
6320;Bremen;Bremen
6837;Bressi;Bressi
1829;Dawson;Dawson
10658;Gretadevries;Gretadevries
34004;Gregorini;Gregorini
2683;Brian;Brian
15203;Grishanin;Grishanin
21921;Camdenmiller;Camdenmiller
4920;Gromov;Gromov
3752;Camillo;Camillo
10370;Hylonome;Hylonome
17891;Buraliforti;Buraliforti
16120;Burnim;Burnim
3744;Horn-d'Arturo;Horn-d'Arturo
6235;Burney;Burney
6822;Horalek;"Hor&#225;lek"
22613;Callander;Callander
264045;Heinerklinkrad;Heinerklinkrad
4742;Caliumi;Caliumi
392120;Heidiursula;Heidiursula
1077;Campanula;Campanula
10252;Heidigraf;Heidigraf
1769;Carlostorres;Carlostorres
10612;Houffalize;Houffalize
12356;Carlscheele;Carlscheele
9069;Hovland;Hovland
78661;Castelfranco;Castelfranco
1952;Hesburgh;Hesburgh
24968;Chernyakhovsky;Chernyakhovsky
135;Hertha;Hertha
12104;Chesley;Chesley
33353;Chattopadhyay;Chattopadhyay
236851;Chenchikwan;Chenchikwan
349785;Hsiaotejen;Hsiaotejen
3913;Chemin;Chemin
37279;Hukvaldy;Hukvaldy
21645;Chentsaiwei;Chentsaiwei
12003;Hideosugai;Hideosugai
26559;Chengcheng;Chengcheng
5157;Hindemith;Hindemith
21700;Caseynicole;Caseynicole
18948;Hinkle;Hinkle
9342;Carygrant;Carygrant
14367;Hippokrates;Hippokrates
6936;Cassatt;Cassatt
30698;Hippokoon;Hippokoon
4398;Chiara;Chiara
24128;Hipsman;Hipsman
134169;Davidcarte;Davidcarte
10064;Hirosetamotsu;Hirosetamotsu
21639;Davidkaufman;Davidkaufman
4677;Hiroshi;Hiroshi
14682;Davidhirsch;Davidhirsch
1612;Hirose;Hirose
22531;Davidkelley;Davidkelley
189261;Hiroo;Hiroo
70712;Danieljoanna;Danieljoanna
10782;Hittmair;Hittmair
20600;Danieltse;Danieltse
7493;Hirzo;Hirzo
128372;Danielwibben;Danielwibben
9762;Hermannhesse;Hermannhesse
22063;Dansealey;Dansealey
10669;Herfordia;Herfordia
1381;Danubia;Danubia
31502;Hellerstein;Hellerstein
5748;Davebrin;Davebrin
8067;Helfenstein;Helfenstein
313921;Daassou;Daassou
9671;Hemera;Hemera
7209;Cyrus;Cyrus
38238;Holic;"Hol&#237;&#269;"
6945;Dahlgren;Dahlgren
51983;Honig;"H&#246;nig"
18349;Dafydd;Dafydd
12613;Hogarth;Hogarth
1669;Dagmar;Dagmar
6956;Holbach;Holbach
9225;Daiki;Daiki
3033;Holbaek;Holbaek
19466;Darcydiegel;Darcydiegel
241418;Darmstadt;Darmstadt
14466;Hodge;Hodge
24546;Darnell;Darnell
9488;Huia;Huia
10720;Danzl;Danzl
28536;Hunaiwen;Hunaiwen
30357;Davisdon;Davisdon
1452;Hunnia;Hunnia
1618;Dawn;Dawn
25237;Hurwitz;Hurwitz
52316;Daveslater;Daveslater
15727;Ianmorison;Ianmorison
21502;Cruz;Cruz
11251;Icarion;Icarion
48737;Cusinato;Cusinato
325368;Ihorhuk;Ihorhuk
4183;Cuno;Cuno
5824;Inagaki;Inagaki
30146;Decandia;Decandia
4463;Marschwarzschild;Marschwarzschild
37853;Danielbarbier;Danielbarbier
2604;Marshak;Marshak
70720;Davidskillman;Davidskillman
33193;Emhyr;Emhyr
72827;Maxaub;Maxaub
1234;Elyna;Elyna
4456;Mawson;Mawson
8377;Elmerreese;Elmerreese
1607;Mavis;Mavis
7548;Engstrom;"Engstr&#246;m"
23818;Matthewlepow;Matthewlepow
5259;Epeigeus;Epeigeus
27356;Mattstrom;Mattstrom
2819;Ensor;Ensor
765;Mattiaca;Mattiaca
21484;Eppard;Eppard
32302;Mayavarma;Mayavarma
8586;Epops;Epops
4900;Maymelou;Maymelou
14627;Emilkowalski;Emilkowalski
16853;Masafumi;Masafumi
7372;Emimar;Emimar
9190;Masako;Masako
30073;Erichen;Erichen
12760;Maxwell;Maxwell
3813;Fortov;Fortov
207385;Maxou;Maxou
24654;Fossett;Fossett
1467;Mashona;Mashona
7115;Franciscuszeno;Franciscuszeno
18946;Massar;Massar
22860;Francylemp;Francylemp
4126;Mashu;Mashu
21470;Frankchuang;Frankchuang
21743;Michaelsegal;Michaelsegal
11242;Franspost;Franspost
8353;Megryan;Megryan
19354;Fredkoehler;Fredkoehler
12106;Menghuan;Menghuan
21665;Frege;Frege
3868;Mendoza;Mendoza
26307;Friedafein;Friedafein
2024;McLaughlin;McLaughlin
5296;Friedrich;Friedrich
28934;Meagancurrie;Meagancurrie
210434;Fungyuancheng;Fungyuancheng
11253;Mesyats;Mesyats
13551;Gadsden;Gadsden
7062;Meslier;Meslier
3603;Gajdusek;"Gajdu&#353;ek"
1574;Meyer;Meyer
6241;Galante;Galante
33604;McChesney;McChesney
4089;Galbraith;Galbraith
116446;McDermid;McDermid
697;Galilea;Galilea
13622;McArthur;McArthur
379173;Gamaovalia;Gamaovalia
3889;Menshikov;Menshikov
5066;Garradd;Garradd
16269;Merkord;Merkord
33215;Garyjones;Garyjones
7116;Mentall;Mentall
22405;Gavioliremo;Gavioliremo
2054;Gawain;Gawain
53316;Michielford;Michielford
1073;Gellivara;Gellivara
11433;Gemmafrisius;Gemmafrisius
17250;Genelucas;Genelucas
1348;Michel;Michel
3568;ASCII;ASCII
4415;Echnaton;Echnaton
1117;Reginita;Reginita
4296;van;Woerkom
22944;Sarahmarzen;Sarahmarzen
21927;Sarahpierz;Sarahpierz
20272;Duyha;Duyha
6169;Sashakrot;Sashakrot
12738;Satoshimiki;Satoshimiki
308197;Satrapi;Satrapi
22936;Ricmccutchen;Ricmccutchen
8872;Ebenum;Ebenum
27263;Elainezhou;Elainezhou
9248;Sauer;Sauer
4273;Dunhuang;Dunhuang
10991;Dulov;Dulov
16357;Risanpei;Risanpei
10975;Schelderode;Schelderode
70714;Rizk;Rizk
5297;Schinkel;Schinkel
18088;Roberteunice;Roberteunice
6352;Schlaun;Schlaun
232409;Dubes;Dubes
26119;Duden;Duden
16013;Schmidgall;Schmidgall
28803;Roe;Roe
30836;Schnittke;Schnittke
13092;Schrodinger;"Schr&#246;dinger"
11728;Einer;Einer
24432;Elizamcnitt;Elizamcnitt
25036;Elizabethof;Elizabethof
2119;Schwall;Schwall
274856;Rosendosalvado;Rosendosalvado
3775;Ellenbeth;Ellenbeth
6873;Tasaka;Tasaka
512;Taurinensis;Taurinensis
32384;Scottbest;Scottbest
43844;Rowling;Rowling
210686;Scottnorris;Scottnorris
10151;Rubens;Rubens
5264;Telephus;Telephus
4939;Scovil;Scovil
1399;Teneriffa;Teneriffa
4107;Rufino;Rufino
2195;Tengstrom;"Tengstr&#246;m"
4810;Ruslanova;Ruslanova
243526;Russwalker;Russwalker
38541;Rustichelli;Rustichelli
5575;Ryanpark;Ryanpark
4811;Semashko;Semashko
5969;Ryuichiro;Ryuichiro
2182;Semirot;Semirot
23;Thalia;Thalia
34182;Sachan;Sachan
11806;Thangjam;Thangjam
26501;Sachiko;Sachiko
5408;The;"Th&#233;"
11091;Thelonious;Thelonious
778;Theobalda;Theobalda
19161;Sakawa;Sakawa
5041;Theotes;Theotes
120347;Salacia;Salacia
29085;Sethanne;Sethanne
405;Thia;Thia
1083;Salvia;Salvia
17882;Thielemann;Thielemann
89264;Sewanee;Sewanee
20969;Samo;Samo
289586;Shackleton;Shackleton
221230;Sanaloria;Sanaloria
14613;Sanchez;Sanchez
28680;Sandralitvin;Sandralitvin
31461;Shannonlee;Shannonlee
15083;Tianhuili;Tianhuili
20355;Saraclark;Saraclark
8917;Tianjindaxue;Tianjindaxue
275106;Sarahdubeyjames;Sarahdubeyjames
3886;Shcherbakovia;Shcherbakovia
195777;Sheepman;Sheepman
202605;Shenchunshan;Shenchunshan
9681;Sherwoodrowland;Sherwoodrowland
10193;Nishimoto;Nishimoto
4634;Shibuya;Shibuya
6881;Shifutsu;Shifutsu
12062;Tilmanspohn;Tilmanspohn
2382;Nonie;Nonie
163119;Timmckay;Timmckay
28208;Timtrippel;Timtrippel
6458;Nouda;Nouda
23071;Tinaliu;Tinaliu
8445;Novotroitskoe;Novotroitskoe
39679;Nukuhiyama;Nukuhiyama
1550;Tito;Tito
29402;Obelix;Obelix
6767;Shirvindt;Shirvindt
9466;Shishir;Shishir
15107;Toepperwein;Toepperwein
2775;Odishaw;Odishaw
4364;Shkodrov;Shkodrov
9825;Oetken;Oetken
148604;Shobbrook;Shobbrook
1259;Ogyalla;"&#211;gyalla"
7526;Ohtsuka;Ohtsuka
12919;Tomjohnson;Tomjohnson
9907;Oileus;Oileus
14941;Tomswift;Tomswift
9650;Okadaira;Okadaira
1266;Tone;Tone
13906;Shunda;Shunda
7242;Okyudo;Okyudo
9523;Torino;Torino
10538;Torode;Torode
15147;Siegfried;Siegfried
3287;Olmstead;Olmstead
9108;Toruyusa;Toruyusa
31581;Onnink;Onnink
23886;Toshihamane;Toshihamane
19251;Totziens;Totziens
257;Silesia;Silesia
12151;Oranje-Nassau;Oranje-Nassau
21627;Sillis;Sillis
167976;Ormsbymitchel;Ormsbymitchel
12620;Simaqian;Simaqian
5823;Oryo;Oryo
318412;Tramelan;Tramelan
35725;Tramuntana;Tramuntana
48767;Skamander;Skamander
25954;Trantow;Trantow
4793;Slessor;Slessor
1473;Ounas;Ounas
19658;Sloop;Sloop
25001;Pacheco;Pacheco
9937;Triceratops;Triceratops
22829;Paigerin;Paigerin
65692;Trifu;Trifu
348239;Societadante;Societadante
19968;Palazzolascaris;Palazzolascaris
189398;Soemmerring;Soemmerring
20362;Trilling;Trilling
13131;Palmyra;Palmyra
26963;Palorapavy;"Palorapav&#253;"
4852;Pamjones;Pamjones
21717;Pang;Pang
1966;Tristan;Tristan
12840;Paolaferrari;Paolaferrari
18281;Tros;Tros
3864;Soren;"S&#248;ren"
7913;Parfenov;Parfenov
1408;Trusanda;Trusanda
31487;Parthchopra;Parthchopra
3855;Pasasymphonia;Pasasymphonia
11191;Paskvic;"Paskvi&#263;"
16498;Passau;Passau
16646;Sparrman;Sparrman
14504;Tsujimura;Tsujimura
2224;Tucson;Tucson
8343;Tugendhat;Tugendhat
8139;Paulabell;Paulabell
9146;Tulikov;Tulikov
8326;Paulkling;Paulkling
12443;Paulsydney;Paulsydney
16479;Paulze;Paulze
2250;Stalingrad;Stalingrad
21434;Stanchiang;Stanchiang
11803;Turrini;Turrini
1147;Stavropolis;Stavropolis
2716;Tuulikki;Tuulikki
28418;Pornwasu;Pornwasu
7771;Tvaren;"Tv&#228;ren"
22791;Twarog;Twarog
707;Steina;Steina
1677;Tycho;Brahe
3140;Stellafane;Stellafane
329935;Prevot;"Pr&#233;v&#244;t"
42485;Stendhal;Stendhal
508;Princetonia;Princetonia
2653;Principia;Principia
3493;Stepanov;Stepanov
9529;Protopapa;Protopapa
27372;Ujifusa;Ujifusa
7988;Pucacco;Pucacco
110077;Pujiquanshan;Pujiquanshan
5341;Purgathofer;Purgathofer
7665;Putignano;Putignano
2831;Stevin;Stevin
1239;Queteleta;Queteleta
15371;Steward;Steward
25955;Radway;Radway
14994;Uppenkamp;Uppenkamp
9325;Stonehenge;Stonehenge
28254;Raghrama;Raghrama
31701;Ragula;Ragula
10008;Raisanyo;Raisanyo
5825;Rakuyou;Rakuyou
33594;Ralphlawton;Ralphlawton
20693;Ramondiaz;Ramondiaz
89739;Rampazzi;Rampazzi
4416;Ramses;Ramses
4248;Ranald;Ranald
16180;Rapoport;Rapoport
25062;Rasmussen;Rasmussen
927;Ratisbona;Ratisbona
254876;Strommer;Strommer
113415;Rauracia;Rauracia
17638;Sualan;Sualan
10794;Vange;"V&#228;nge"
8386;Vanvinckenroye;Vanvinckenroye
29133;Vargas;Vargas
17466;Vargasllosa;Vargasllosa
14727;Suggs;Suggs
1429;Pemba;Pemba
10219;Penco;Penco
10634;Pepibican;Pepibican
10919;Pepikzicha;"Pep&#237;kzicha"
23313;Supokaivanich;Supokaivanich
10866;Peru;Peru
25834;Vechinski;Vechinski
4250;Perun;Perun
6790;Pingouin;Pingouin
12927;Pinocchio;Pinocchio
1716;Peter;Peter
11359;Piteglio;Piteglio
5768;Pittich;Pittich
38684;Velehrad;Velehrad
126;Velleda;Velleda
1708;Polit;"P&#243;lit"
22992;Susansmith;Susansmith
5278;Polly;Polly
2944;Peyo;Peyo
274;Philagoria;Philagoria
2719;Suzhou;Suzhou
90388;Philchristensen;Philchristensen
3974;Verveer;Verveer
21330;Alanwhitman;Alanwhitman
8690;Swindle;Swindle
12540;Picander;Picander
784;Pickeringia;Pickeringia
38442;Szilard;"Szil&#225;rd"
12398;Pickhardt;Pickhardt
31899;Adityamohan;Adityamohan
2816;Pien;Pien
17556;Pierofrancesca;Pierofrancesca
85267;Taj;Mahal
2678;Aavasaksa;Aavasaksa
8132;Vitginzburg;Vitginzburg
324925;Vivantdenon;Vivantdenon
17462;Takahisa;Takahisa
11363;Vives;Vives
172525;Adamblock;Adamblock
9041;Takane;Takane
6537;Adamovich;Adamovich
6522;Aci;Aci
4965;Takeda;Takeda
7307;Takei;Takei
1089;Tama;Tama
14072;Volterra;Volterra
35356;Vondrak;"Vondr&#225;k"
10727;Akitsushima;Akitsushima
30850;Vonsiemens;Vonsiemens
2067;Aksnes;Aksnes
15372;Agrigento;Agrigento
66661;Wallin;Wallin
15155;Ahn;Ahn
54967;Millucci;Millucci
3840;Mimistrobell;Mimistrobell
21770;Wangyiran;Wangyiran
28242;Mingantu;Mingantu
18862;Warot;Warot
8772;Minutus;Minutus
28444;Alexrabii;Alexrabii
8555;Mirimao;Mirimao
11546;Miyoshimachi;Miyoshimachi
3682;Welther;Welther
6218;Mizushima;Mizushima
1438;Wendeline;Wendeline
4592;Alkissia;Alkissia
9498;Westerbork;Westerbork
8418;Mogamigawa;Mogamigawa
21564;Widmanstatten;"Widmanst&#228;tten"
10734;Wieck;Wieck
15068;Wiegert;Wiegert
151834;Mongkut;Mongkut
3567;Alvema;Alvema
281820;Monnaves;Monnaves
4104;Alu;Alu
92297;Monrad;Monrad
5652;Amphimachus;Amphimachus
21609;Williamcaleb;Williamcaleb
129138;Williamfrost;Williamfrost
37519;Amphios;Amphios
9991;Anezka;"Ane&#382;ka"
367693;Montmagastrell;Montmagastrell
18851;Winmesser;Winmesser
117156;Altschwendt;Altschwendt
16158;Monty;Monty
19384;Winton;Winton
100122;Alpes;Maritimes
717;Wisibada;Wisibada
10957;Alps;Alps
17892;Morecambewise;Morecambewise
3413;Andriana;Andriana
229836;Wladimarinello;Wladimarinello
30269;Anandapadmanaban;Anandapadmanaban
32724;Woerlitz;Woerlitz
19190;Morihiroshi;Morihiroshi
23323;Anand;Anand
7550;Woolum;Woolum
2752;Wu;Chien-Shiung
3783;Morris;Morris
2519;Annagerman;Annagerman
371220;Angers;Angers
39405;Mosigkau;Mosigkau
3136;Anshan;Anshan
328563;Mosplanetarium;Mosplanetarium
34282;Applegate;Applegate
32054;Musunuri;Musunuri
14028;Nakamurahiroshi;Nakamurahiroshi
4191;Assesse;Assesse
22863;Namarkarian;Namarkarian
962;Aslog;"Asl&#246;g"
33117;Ashinimodi;Ashinimodi
22827;Arvernia;Arvernia
171588;Naprstek;"N&#225;prstek"
3448;Narbut;Narbut
2023;Asaph;Asaph
534;Nassovia;Nassovia
20004;Audrey-Lucienne;Audrey-Lucienne
28740;Nathansperry;Nathansperry
33685;Younglove;Younglove
32033;Arjunkapoor;Arjunkapoor
314650;Neilnorman;Neilnorman
33468;Nelsoneric;Nelsoneric
4861;Nemirovskij;Nemirovskij
372024;Ayapani;Ayapani
10011;Avidzba;Avidzba
260235;Attwood;Attwood
1129;Neujmina;Neujmina
18930;Athreya;Athreya
9351;Neumayer;Neumayer
8414;Atsuko;Atsuko
28682;Newhams;Newhams
227930;Athos;Athos
4617;Zadunaisky;Zadunaisky
6746;Zagar;Zagar
11804;Zambon;Zambon
4094;Aoshima;Aoshima
3827;Zdenekhorsky;"Zden&#283;khorsk&#253;"
4721;Atahualpa;Atahualpa
12895;Balbastre;Balbastre
16039;Zeglin;Zeglin
5219;Zemka;Zemka
8782;Bakhrakh;Bakhrakh
4321;Zero;Zero
449922;Bailey;Bailey
29659;Zeyuliu;Zeyuliu
172932;Bachleitner;Bachleitner
4316;Babinkova;Babinkova
24948;Babote;Babote
159974;Badacsony;Badacsony
24959;Zielenbach;Zielenbach
6949;Zissell;Zissell
25648;Baghel;Baghel
